group, file, pca_1, pca_2
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_008_alphafold2_ptm_model_3_seed_002-self.foldseek,3.7427656815249977,-0.12876093687434015
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_009_alphafold2_ptm_model_4_seed_001-self.foldseek,3.607407768893841,-0.18725597603417013
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_010_alphafold2_ptm_model_3_seed_001-self.foldseek,3.568073173493242,-0.17164828736878307
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_011_alphafold2_ptm_model_3_seed_004-self.foldseek,3.687410479569247,-0.15388516902619565
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_012_alphafold2_ptm_model_4_seed_003-self.foldseek,3.5672577908184135,-0.20519631705057398
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_013_alphafold2_ptm_model_5_seed_000-self.foldseek,3.729660024629257,-0.1433639891205143
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_014_alphafold2_ptm_model_5_seed_001-self.foldseek,3.719456171181277,-0.12521481707095447
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_015_alphafold2_ptm_model_4_seed_000-self.foldseek,3.550948005198439,-0.2183683556930658
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_016_alphafold2_ptm_model_2_seed_002-self.foldseek,3.7578100135879855,-0.1632750004530893
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_017_alphafold2_ptm_model_1_seed_001-self.foldseek,3.542603005588896,-0.1254916161712615
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_018_alphafold2_ptm_model_2_seed_003-self.foldseek,3.5897824871788,-0.156774420438515
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_019_alphafold2_ptm_model_1_seed_002-self.foldseek,3.6625581801443152,-0.09452405945364654
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_020_alphafold2_ptm_model_1_seed_000-self.foldseek,3.7426400684953642,-0.14945447187946606
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_021_alphafold2_ptm_model_1_seed_003-self.foldseek,3.5636868445646845,-0.1330029531435439
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_022_alphafold2_ptm_model_1_seed_004-self.foldseek,3.657086302660595,-0.15084348529274486
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_023_alphafold2_ptm_model_2_seed_000-self.foldseek,3.5847213185346205,-0.1896963506200404
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_024_alphafold2_ptm_model_2_seed_001-self.foldseek,3.5774053426998127,-0.16062518708439436
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_025_alphafold2_ptm_model_2_seed_004-self.foldseek,3.7178192858281194,-0.15243531661055126
0,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000-self.foldseek,3.6687753360611346,-0.1179933916299856
0,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_003-self.foldseek,3.2934961537596723,-0.00856798516138676
0,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001-self.foldseek,3.494577821424328,-0.057121763947718916
0,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000-self.foldseek,2.5519728367708603,0.1225918119283269
-1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_002-self.foldseek,0.5515822809092157,0.3600812416934586
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_006_alphafold2_ptm_model_4_seed_002-self.foldseek,-2.156353835592091,1.629327531867282
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_007_alphafold2_ptm_model_3_seed_003-self.foldseek,-3.0713721635528453,0.7881587623293105
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_008_alphafold2_ptm_model_3_seed_002-self.foldseek,-3.3325942132971464,0.48927245383693174
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_009_alphafold2_ptm_model_3_seed_001-self.foldseek,-3.175681091944353,0.7938515897012158
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_010_alphafold2_ptm_model_1_seed_002-self.foldseek,-2.815799222202489,1.2234597451017066
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_011_alphafold2_ptm_model_4_seed_003-self.foldseek,-2.3903738809216124,1.5066842107189617
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_012_alphafold2_ptm_model_4_seed_004-self.foldseek,-2.414958017037828,1.5411336808807297
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_013_alphafold2_ptm_model_3_seed_000-self.foldseek,-3.103435307719647,0.35438612352552495
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_014_alphafold2_ptm_model_4_seed_001-self.foldseek,-2.643068936218155,0.8443465657360394
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_015_alphafold2_ptm_model_1_seed_000-self.foldseek,-2.5908570059097644,0.4816620424066161
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_016_alphafold2_ptm_model_2_seed_002-self.foldseek,-2.6738448890698607,1.7366469182408097
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_017_alphafold2_ptm_model_1_seed_003-self.foldseek,-2.6885015833256567,0.8610180831239869
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_018_alphafold2_ptm_model_2_seed_000-self.foldseek,-3.13349235505119,0.601484973119843
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_019_alphafold2_ptm_model_2_seed_004-self.foldseek,-2.9766355443233583,1.364608432069586
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_020_alphafold2_ptm_model_5_seed_004-self.foldseek,-2.7571321659743724,1.4881892065815194
0,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_021_alphafold2_ptm_model_1_seed_001-self.foldseek,-0.7135600775746948,0.5885724298861221
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_022_alphafold2_ptm_model_2_seed_001-self.foldseek,-2.3385482128060766,0.9382484731086748
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_023_alphafold2_ptm_model_2_seed_003-self.foldseek,-2.5506728334475475,0.7605291575033611
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_024_alphafold2_ptm_model_1_seed_004-self.foldseek,-3.1769278325098043,1.2441823584862377
1,blind_prediction/test/test_predicted_models_rand_30_max_8_ext_16/test_unrelaxed_rank_025_alphafold2_ptm_model_3_seed_004-self.foldseek,-3.269743393972181,0.08173850777444533
